date,developement_stage,LAI,green_leaves_weight,dead_leaves_weight,stem_weight,    root_weight,storage_weight,plant_height,top_layer_soil_moisture,rootzone_soil_moisture,    rootzone_depth,growth_assimilation,maintenance_respiration,    growth_respiration,soil_latent_heat_flux,plant_latent_heat_flux,    total_latent_heat_flux,soil_sensible_heat_flux,plant_sensible_heat_flux,    total_sensible_heat_flux,soil_PET,plant_PET,total_PET,    soil_AET,plant_AET,total_AET
1990-01-11,0.029115000000000002,0.012076304432231993,0.5489229287378179,0.0,    0.32634311547420963,0.8752660442120277,0.0,0.011590258906868389,0.19268877851220206,    0.1812116497020917,0.1178382580815703,0.023563921657533224,0.009146264056992157,0.014417657600541067,0.5972504393795242,0.004307751896749951,    0.6015581912762742,0.36067477686853006,0.012175529718512419,0.37285030658704255,0.24386606929405846,0.0017589179568386778,0.24562498725089715,0.24215495749084265,    0.0012083922388433325,0.24336334972968598
1990-01-12,0.03438,0.012146802809283708,0.5521274004219867,0.0,    0.3280686002272236,0.8801960006492104,0.0,0.011906958701633852,0.1839610317130478,    0.17992141928122118,0.1260823645276619,0.11790757205909963,0.007734757522900204,0.11017281453619943,0.8553755352936679,0.0112884979049702,    0.8666640331986382,1.8574501322368138,0.03529598973231095,1.8927461219691246,0.34926231243810685,0.004609258412901679,0.3538715708510085,0.3454393010115866,    0.003108329690766441,0.34854763070235306
1990-01-13,0.037395,0.012685517546116552,0.5766144339143887,0.0,    0.34125392595390164,0.9178683598682904,0.0,0.012089037963262283,0.17531255824218514,    0.1778986478889005,0.13417476311932944,0.02450929826440225,0.007502287361590374,0.017007010902811877,0.14002699792821763,0.0027672067885536997,    0.14279420471677134,0.8095607305760444,0.014129217343842508,0.8236899479198869,0.057175066485137205,0.0011298909099999917,0.0583049573951372,0.05666876448598175,    0.0007603187299369611,0.05742908321591871
1990-01-14,0.039465,0.012768677148069093,0.5803944158213225,0.0,    0.343289300826866,0.9236837166481885,0.0,0.01221572230058757,0.17938706612758606,    0.17766614344203785,0.14224972387748228,0.02515386095396203,0.007318345378881331,0.0178355155750807,0.26449383898992873,0.002515093560395422,    0.26700893255032415,0.6985709869893979,0.014589529064694389,0.7131605160540924,0.10799669387263881,0.0010269494001839954,0.10902364327282281,0.10676042505742228,    0.0006874058432349742,0.10744783090065725
1990-01-15,0.04113,0.012855887909814229,0.5843585413551923,0.0,    0.3454238299604882,0.9297823713156806,0.0,0.012318351476474995,0.17446246723082995,    0.1770986894757329,0.15028212558816223,0.024448792754066605,0.01034663398386647,0.014102158770200135,0.23544285924679567,0.003078590024195952,    0.23852144927099164,0.7234510870479373,0.013921207890820542,0.7373722949387578,0.09613475494052313,0.0012570332287214821,0.09739178816924461,0.09585587743768437,    0.0008457967286774022,0.09670167416636177
1990-01-16,0.047205,0.012924843584430013,0.5874928902013643,0.0,    0.34711155626227314,0.9346044464636376,0.0,0.012712202932738803,0.20234345098316298,    0.17765624447813905,0.15835634392402265,0.024023620558435255,0.013348570405294587,0.010675050153140669,1.1812328057748431,0.005287159166159552,    1.1865199649410028,-0.21260192084076368,0.011825270766628346,-0.20077665007413534,0.48231459078501054,0.002158824236149378,0.4844734150211599,0.4804268197199672,    0.0014340183152317311,0.4818608380351989
1990-01-17,0.05652,0.012977041641256792,0.589865529148036,0.0,    0.34838913107971176,0.938254660227748,0.0,0.013351166884882285,0.19592049242235293,    0.17628143162146753,0.1663274512956327,0.04974951212291558,0.009742436874867482,0.0400070752480481,0.9918682974473235,0.007725477593988482,    0.9995937750413121,0.681297978577682,0.02168511157025541,0.7029830901479374,0.4049942988860049,0.003154425229427266,0.4081487241154322,0.403304792574477,    0.002074214507699339,0.40537900708217633
1990-01-18,0.061695,0.013172665226843076,0.598757510311049,0.0,    0.3531771209367187,0.9519346312477678,0.0,0.01371631823205918,0.19457886568469454,    0.17520912594024335,0.17421813574115094,0.11364755843675327,0.008878609482427012,0.10476894895432626,1.0424462132688992,0.01008728869048578,    1.0525335019593849,1.6403055962623678,0.03734291215089118,1.677648508413259,0.4256459999334035,0.004118787162950914,0.4297647870963544,0.4225320875283308,    0.0026694031833556808,0.4252014907116865
1990-01-19,0.065475,0.013684956548452535,0.6220434794751153,0.0,    0.3657157197173698,0.9877591991924852,0.0,0.013986666712480245,0.18313267564499588,    0.17369666905315617,0.18199538592013764,0.04665299896958671,0.009640104010779822,0.037012894958806886,0.4387311462495674,0.005528264024847143,    0.4442594102744145,1.1409826683676296,0.023221502206053856,1.1642041705736834,0.17914032884414607,0.0022572708680797388,0.1813975997122258,0.17869516842604746,    0.0014694753354976987,0.18016464376154517
1990-01-20,0.06984,0.013865939416604679,0.6302699734820308,0.0,    0.3701453703364782,1.000415343818509,0.0,0.014310534586857097,0.2057416033151762,    0.17415943297033074,0.18980734339291244,0.07808177674555708,0.011571925538653209,0.06650985120690386,1.0329083736895819,0.008790114444477469,    1.0416984881340594,0.9607144257162931,0.027622687311787786,0.9883371130280808,0.4217515608599358,0.0035891319903366098,0.42534069285027243,0.42132450571287006,    0.0026216704942767493,0.4239461762071468
1990-01-21,0.07641,0.014191154281456354,0.6450524673389252,0.0,    0.3781051747209598,1.023157642059885,0.0,0.014884666225002282,0.22658845049921172,    0.18687151105438723,0.19857270672199148,0.03182099765396282,0.013363538225633454,0.018457459428329364,1.0959861727876583,0.004784996777805857,    1.1007711695654643,-0.05754537084215882,0.014440427195137431,-0.043104943647021395,0.44750714664359625,0.0019537840055848686,0.44946093064918113,0.4466887556088466,    0.0014303464557038081,0.4481191020645504
1990-01-22,0.084555,0.014281406177447158,0.6491548262475981,0.0,    0.3803141372102452,1.0294689634578433,0.0,0.01564207688602566,0.21263995214134615,    0.1871344592127015,0.2073577911629441,0.03253718260854631,0.01272124308143758,0.01981593952710873,1.3958840820674356,0.005774405533815266,    1.4016584876012508,-0.3413563004920264,0.013678976780403035,-0.3276773237116234,0.5699598390209251,0.0023577740378128978,0.572317613058738,0.5679872218699621,    0.0017067058792546266,0.5696939277492167
1990-01-23,0.09198,0.014378300667184773,0.6535591212356715,0.0,    0.3826856806653617,1.0362448019010333,0.0,0.016362959070212915,0.19853385699753395,    0.18581811331422002,0.2160441496615106,0.03658650230216908,0.01241232906207173,0.024174173240097352,0.5486339747040203,0.004321452720505801,    0.5529554274245261,0.5199858967486569,0.01532699148023184,0.5353128882288888,0.22401525737049496,0.0017645122030964134,0.2257797695735914,0.22381108036619837,    0.0014073211198167266,0.2252184014860151
1990-01-24,0.099,0.014496505720128316,0.6589320781876508,0.0,    0.38557881133181204,1.0445108895194628,0.0,0.017153431909812916,0.2291644168061242,    0.19761112038530507,0.22561498369040847,0.06521744282594204,0.01037650270437776,0.05484094012156428,2.060909452750567,0.007518071401448728,    2.0684275241520154,-0.4249114430109665,0.022502908323511414,-0.4024085346874551,0.841499401717276,0.0030697382546056775,0.8445691399718817,0.8404120629321549,    0.0025570563554802887,0.8429691192876352
1990-01-25,0.10359,0.014764662821765645,0.6711210373529839,0.0,    0.3921420970362222,1.063263134389206,0.0,0.017711583236983693,0.22072950310803807,    0.20327814391439075,0.23561084448398778,0.04128478682870642,0.013795297765517618,0.0274894890631888,4.020526491368838,0.013483331490957599,    4.0340098228597965,-2.9261975943731127,0.006761652510721914,-2.9194359418623907,1.6416396327164675,0.0055054409923994685,1.647145073708867,1.6383530022472845,    0.004722611016862605,1.643075613264147
1990-01-26,0.111645,0.01490039356792695,0.6772906167239523,0.0,    0.39544134242691104,1.0725925223167336,0.0,0.018781009786339033,0.21058016591798961,    0.20724927099231183,0.24590453980841118,0.07642381652273966,0.010584806618218309,0.06583900990452135,1.3772128867894118,0.008302071503741251,    1.385514958293153,0.39386032609228433,0.02442220304045558,0.41828252913273994,0.5623361175445478,0.0033898569362609703,0.5657259744808087,0.5615023650621105,    0.002917581611667627,0.5644199466737782
1990-01-27,0.116145,0.015232535134083843,0.6923879606401747,0.0,    0.4033933927280388,1.0945593807997542,0.0,0.019400290938899483,0.21749073387055287,    0.20770877846594835,0.2562326981933573,0.11618994797190711,0.011037378571961944,0.10515256939994516,1.2743627670366877,0.00876786657115143,    1.2831306336078392,0.9893411137433931,0.03354990924417308,1.0228910229875663,0.5203409128920792,0.0035800478590234386,0.5239209607511026,0.5186108479699492,    0.003050556640147591,0.5216614046100968
1990-01-28,0.120915,0.01576929476583366,0.7167861257197119,0.0,    0.41613844681834067,1.1293064632443217,0.0,0.02007294096938149,0.1993935238843834,    0.20633590433529986,0.2664578910185048,0.05572057669148101,0.012921727313851997,0.04279884937762901,1.8519949895776273,0.010672303791617915,    1.8626672933692452,-0.5024387845978981,0.015176471930325987,-0.48726231266757225,0.7561965779879348,0.004357657365104257,0.7605542353530391,0.7545849280996159,    0.003685524267382762,0.7582704523669986
1990-01-29,0.127305,0.015990476865897257,0.7268398575407845,0.0,    0.42134516791377874,1.1433040191349049,0.0,0.021009389628777273,0.20916839933444376,    0.20532130531954612,0.27660698891747076,0.19383679460267805,0.011758569212716717,0.18207822538996132,1.442790116492774,0.012828352881373664,    1.4556184693741476,1.6537308628297334,0.04667919580352857,1.700410058633262,0.589112257315272,0.005238003668859179,0.5943502609841311,0.5863314833224204,    0.004376888260826981,0.5907083715832473
1990-01-30,0.1323,0.016946888416856987,0.7703131098571359,0.0,    0.44360573665660996,1.2020274379321596,0.0,0.021758967039325307,0.1920043606745288,    0.20369637862144543,0.2866342173140792,0.07898759900072917,0.014258539581721588,0.06472905941900758,1.4257082440320632,0.011494119310004481,    1.4372023633420676,0.3196072287845847,0.02368940859802356,0.34329663738260824,0.5821374795361152,0.00469321663294171,0.5868306961690569,0.5784739037477644,    0.0038731906012249473,0.5823470943489893
1990-01-31,0.139095,0.01729118091085044,0.78596276867502,0.0,    0.45154986230010224,1.2226743537699984,0.0,0.02281610999034757,0.18613616521161247,    0.20204387196752024,0.29653750771164317,0.06800672686405532,0.018133935485967378,0.049872791378087936,2.6719921131147597,0.017492423354206747,    2.6894845364689663,-1.0918555317808394,0.014664151588688943,-1.0771913801921507,1.0910133686749048,0.007142411699604077,1.098155780374509,1.0729368737189622,    0.005759822315494525,1.0786966960344566
1990-02-01,0.14876999999999999,0.017560941978743336,0.7982246353974245,0.0,    0.4577025920491311,1.2383423594853236,0.0,0.024391483608281226,0.16758105944982085,    0.19902806632250128,0.3062146126858308,0.16122830947795588,0.016348331577476807,0.14487997790047907,1.4057017126670797,0.017998605004597337,    1.4237003176716772,1.3562167613069658,0.038475362037974185,1.3946921233449399,0.5739685208506171,0.007349093053506091,0.5813176139041232,0.5576253271492178,    0.005846523120745883,0.5634718502699636
1990-02-02,0.156915,0.01836313597431867,0.8346879988326669,0.0,    0.47570796425857487,1.282865869902104,0.0,0.025777170973973126,0.1579128063891267,    0.19728695806526245,0.31576113454072546,0.1451086625019374,0.014869008995599748,0.13023965350633765,0.8026917567643465,0.014118467128191254,    0.8168102238925378,1.7301334384041682,0.039471302892090505,1.7696047412962588,0.3277507569190322,0.005764776140786567,0.3335155330598188,0.3267098677124216,    0.004568773676595309,0.3312786413890169
1990-02-03,0.163305,0.01909827740874908,0.8681035185795036,0.0,    0.4919934264592642,1.3221406924831791,0.0,0.02690979184704501,0.20038043460945074,    0.19680523413273576,0.32527152710068064,0.060742597544743926,0.015723475690976426,0.045019121853767496,1.2313110603373627,0.008969279116016743,    1.2402803394533797,0.018158754605027732,0.018236530772632237,0.036395285377659965,0.5027622728494326,0.0036622875400420824,0.5064245603894747,0.5022150722853829,    0.0029953631761609326,0.5052104354615438
1990-02-04,0.169965,0.019356183814085097,0.8798265370038681,0.0,    0.49764968510834784,1.335513564064106,0.0,0.028185956237844364,0.22483751652360362,    0.2008630474657493,0.33508625566061184,0.25622268052268204,0.015053278002544314,0.24116940252013774,1.9725201844450455,0.02021465989947712,    1.9927348443445225,1.5897977867083364,0.05755225885368463,1.647350045562021,0.8054087737190132,0.008253940603079477,0.8136627143220927,0.802702097312876,    0.006678534220110003,0.809380631532986
1990-02-05,0.175905,0.02075896360932244,0.943589254969202,0.0,    0.528100902234031,1.4060203885971363,0.0,0.029359316751722504,0.19916397089591528,    0.19946125088650718,0.3447958494770999,0.32899187118808515,0.01764214463037562,0.31134972655770954,2.6623045706517847,0.0338442570826649,    2.6961488277344494,1.5764464151967945,0.06438110874446602,1.6408275239412606,1.0870578037296208,0.013819104011880686,1.1008769077415015,1.0768080291337208,    0.010972324345871472,1.0877803534795922
1990-02-06,0.18310500000000002,0.022594295394467084,1.0270134270212312,0.0,    0.5675864096742141,1.4957424038939464,0.0,0.030825981013491217,0.17817161194458997,    0.19703948778662636,0.3543238110610969,0.3300708899493689,0.01907496722792382,0.31099592272144505,1.3662063629953696,0.025567491603051724,    1.3917738545984213,2.5766485241588923,0.0728814524889026,2.649529976647795,0.5578419932756179,0.01043957989452896,0.5682815731701468,0.5486097702250179,    0.008197848636752183,0.5568076188617701
1990-02-07,0.19035000000000002,0.024456981951610758,1.1116809978004891,0.0,    0.6072362530693559,1.5837874548735456,0.0,0.03235979429818656,0.16760165638389685,    0.19564258285601557,0.3637470047752981,0.07588036515699798,0.025529675323242827,0.05035068983375515,1.3339480137439066,0.0175250610917432,    1.3514730748356496,-0.025651192612856276,0.017480175218867834,-0.008171017393988445,0.544670438572298,0.007155738164080076,0.5518261767363781,0.5416444689562839,    0.005572205115161292,0.5472166740714453
1990-02-08,0.20047500000000001,0.024763343987534502,1.125606544887932,0.0,    0.6136896609485738,1.597785798587929,0.0,0.034636545289863006,0.1886587982113956,    0.19459271118962507,0.37309145811452,0.08616419595798265,0.023179920610810374,0.06298427534717227,1.781587779569446,0.02063702261653105,    1.8022248021859768,-0.36501146723600536,0.017327652959403004,-0.34768381427660233,0.7274482867811605,0.00842639746343994,0.7358746842446005,0.7265456801587167,    0.006707437915115176,0.7332531180738319
1990-02-09,0.209205,0.025154974477889468,1.1434079308131577,0.0,    0.6218224840845363,1.6148466617000172,0.0,0.036764344300780766,0.22169369276803724,    0.19736048484239382,0.3826434944776995,0.3458777246524437,0.018756585121983232,0.32712113953046046,1.8248484441728432,0.02516993287961203,    1.8500183770524552,2.011989667432688,0.078168359388876,2.0901580268215643,0.7451122473850893,0.010277250866693465,0.7553894982517828,0.7428686751383392,    0.008116907915873443,0.7509855830542127
1990-02-10,0.21501,0.02722991967816986,1.2377236217349936,0.0,    0.6644003341136472,1.7012157729311597,0.0,0.03822348931016612,0.20153332076248748,    0.19636699087969112,0.39212101879367633,0.19446553764010222,0.018924910458654274,0.17554062718144794,1.229737202402283,0.017713656801347115,    1.2474508592036302,1.2165738045983576,0.052901776015540226,1.2694755806138978,0.5021196436892869,0.007232744544242158,0.509352388233529,0.501542800997969,    0.005809564288009514,0.5073523652859785
1990-02-11,0.22005,0.028358013051109295,1.2890005932322408,0.0,    0.687369536769391,1.7467628742212116,0.0,0.039555553810463044,0.22353593905264812,    0.19851695236789507,0.40175979022126845,0.24741087504964684,0.01945832290144555,0.2279525521482013,2.055553377040524,0.021275582823609845,    2.076828959864134,0.7096010057922598,0.060993628448073066,0.7705946342403329,0.8393124378506499,0.008687130913665084,0.847999568764315,0.8381448892347377,    0.00705114383783769,0.8451960330725754
1990-02-12,0.225,0.02983944144686199,1.356338247584636,0.0,    0.7173332971514569,1.8050055296038858,0.0,0.040921282356626267,0.21898629715879273,    0.19986831040837305,0.4114999135018964,0.20077936766144064,0.01896259305721943,0.18181677460422122,1.6399959325067393,0.019021357050202626,    1.6590172895569417,0.6724681244247234,0.05264097843587851,0.7251091028606018,0.6696342695606123,0.007766697637411182,0.6774009671980236,0.6687539213536076,    0.006363016468018235,0.6751169378216259
1990-02-13,0.22905,0.031033992531747937,1.4106360241703608,0.0,    0.7413397145033997,1.8507516639569443,0.0,0.04207937192371251,0.2203199147363335,    0.20108307834451347,0.42133114437773495,0.3111701255331924,0.020300112850503996,0.2908700126826884,1.624094685379085,0.02284824424460706,    1.6469429296236922,1.3553836693639512,0.07220076143110483,1.4275844307950558,0.6631415583322655,0.009329271519651797,0.6724708298519173,0.6623660396920134,    0.007846788122663987,0.6702128278146774
1990-02-14,0.23355,0.03296200256543596,1.4982728438834527,0.0,    0.7798854246608076,1.9230076791745876,0.0,0.04343956968778441,0.22310850243736552,    0.2045749340644228,0.43142426443256665,0.30294442084336626,0.022827650319736742,0.2801167705236295,2.1809349557518853,0.027520801724425132,    2.2084557574763104,0.6786480868772504,0.06841651704525255,0.7470646039225031,0.8905075659680752,0.011237144919188471,0.9017447108872637,0.8880470793631445,    0.009376176608268687,0.8974232559714133
1990-02-15,0.238905,0.0348369116856913,1.583495985713241,0.0,    0.8171564041642915,1.9915979298933397,0.0,0.0451016907266562,0.2034068421364424,    0.20350261726724542,0.4414369607276101,0.16315438272301727,0.01917307055142523,0.14398131217159205,0.5822513975738047,0.012307337568519908,    0.5945587351423246,0.9891010733865994,0.042861663063224406,1.0319627364498236,0.23774174166336126,0.005025265514125197,0.24276700717748645,0.2375239420243096,    0.004387907484186617,0.2419118495084962
1990-02-16,0.24138,0.03581175362526868,1.627806982966758,0.0,    0.836405879014357,2.026244652706046,0.0,0.04591844972603151,0.2290384679310365,    0.2097070852269335,0.4519149921196301,0.6899352986766725,0.020252289015666943,0.6696830096610056,2.202463096423078,0.04212336100555655,    2.2445864574286345,2.91455019176902,0.14068311889839027,3.0552333106674103,0.8992978199361551,0.017199582949744868,0.9164974028859,0.8964241598670406,    0.0148813415326719,0.9113055013997126
1990-02-17,0.24426,0.0403698662584477,1.834993920838532,0.0,    0.9261366411900128,2.1860825172370935,0.0,0.0468776690901039,0.20024778387354236,    0.20843444065966862,0.46229757516910525,0.2051143066611506,0.023241727719979448,0.18187257894117115,0.4159597641735457,0.016155497808933626,    0.4321152619824793,1.3148526066109625,0.052947873560081904,1.3678004801710444,0.1698424412694769,0.006596525491461173,0.17643896676093807,0.16899625794219048,    0.005688618861155297,0.17468487680334577
1990-02-18,0.24759,0.04161533130627346,1.8916059684669757,0.0,    0.9505683365527287,2.2290769758084017,0.0,0.04800673757811952,0.19088944265557786,    0.20797854930796866,0.4726459663672029,0.1860979758228668,0.03009746432239476,0.15600051150047203,0.07166761535603318,0.00976508680311854,    0.08143270215915172,1.4408999212523474,0.05186970504133039,1.4927696262936778,0.029262933101750842,0.00398722743086766,0.033250160532618506,0.02923808106539353,    0.0035205414779484437,0.03275862254334198
1990-02-19,0.253935,0.042691139471955936,1.940506339634361,0.0,    0.9715866640750312,2.265544108039249,0.0,0.050299269906553944,0.23091038596841748,    0.21127276315140475,0.48324142360355826,0.6312314739378899,0.038409508648234184,0.5928219652896557,2.1673004011070476,0.05100312952940828,    2.218303530636456,1.9262007520192528,0.11841405862029507,2.044614810639548,0.8849403783553446,0.02082532200889484,0.9057657003642394,0.8822603462815308,    0.018235874293060467,0.9004962205745913
1990-02-20,0.26316,0.04680128559161001,2.1273311632550005,0.0,    1.053238055570231,2.4012495741060236,0.0,0.053799968715243514,0.2014080880440821,    0.21010539119843907,0.4937493279434412,0.47602243738984074,0.053019912596204324,0.4230025247936364,2.947568791511479,0.06418134596601957,    3.0117501374774984,0.2659581136694036,0.08036042437786098,0.3463185380472646,1.2035353475947326,0.02620618007245933,1.229741527667192,1.1923070287861153,    0.022616162965216083,1.2149231917513315
1990-02-21,0.27553500000000003,0.04973614940511406,2.260734063868821,0.0,    1.1142006337385544,2.495153798778422,0.0,0.05879077497292585,0.17837645210145325,    0.20808140157891336,0.5041054330618597,0.48496548553797447,0.040935820478937276,0.4440296650590372,1.2339366383085724,0.054543675092901305,    1.2884803134014737,1.8432750841350858,0.09121442685891827,1.9344895109940041,0.5038343346467067,0.02227097842502499,0.5261053130717317,0.49950352525519737,    0.019082107419890876,0.5185856326750883
1990-02-22,0.28386,0.05281989131412719,2.400904150642145,0.0,    1.1820227945630875,2.589576166356085,0.0,0.06229400111832462,0.17996588810152753,    0.20709039310782387,0.5143872125449466,0.9843533468890121,0.04140575143236737,0.9429475954566447,2.0882897818900847,0.1039578978652315,    2.192247679755316,3.0623453889938292,0.15282491326044023,3.2151703022542693,0.8526791896303139,0.04244752662016433,0.8951267162504782,0.836726485306587,    0.03595664422722149,0.8726831295338084
1990-02-23,0.291645,0.059372865467409275,2.698766612154967,0.0,    1.3315569207284983,2.7841258071975807,0.0,0.06568417686791805,0.1653713395126626,    0.20553352891055132,0.5245522272132379,1.123458487007182,0.046747707874838354,1.0767107791323436,1.1451979912835835,0.08922311263702318,    1.2344211039206066,4.010295444152377,0.1975141509635468,4.207809595115925,0.4676010502192582,0.03643109880601594,0.5040321490252742,0.4537722295789731,    0.030631828877983984,0.4844040584569571
1990-02-24,0.299655,0.06686003254397357,3.0390923883624352,0.0,    1.5082125888893,2.999869673273429,0.0,0.06931008661689801,0.15725260043180245,    0.20453046383734413,0.5346420120010387,0.9365239108226974,0.06186333230646495,0.8746605785162325,1.1060284531736135,0.08871618096673257,    1.1947446341403463,3.0434093518730085,0.16931630787021312,3.2127256597432217,0.4516075562590599,0.03622411120804469,0.4878316674671046,0.4311395841016939,    0.030240110634224313,0.4613796947359182
1990-02-25,0.309915,0.07294606855150494,3.3157303887047704,0.0,    1.6566816123317083,3.1697488640954736,0.0,0.07419575879177445,0.14994641349430518,    0.20356898320258496,0.5446596857412326,0.5451123133274903,0.056499266817936,0.48861304650955434,0.5555028103447824,0.04325365827560648,    0.5987564686203889,1.9455296370760238,0.12513774716285556,2.070667384238879,0.22681990319056305,0.017661099818057666,0.24448100300862072,0.22444183406633966,    0.01468676233809419,0.23912859640443385
1990-02-26,0.31797,0.07634870841863033,3.4703958372104697,0.0,    1.7431934502194415,3.2607773160494737,0.0,0.07818972985490141,0.17613389888655478,    0.2030541131811295,0.5546387442298173,0.45930310948765024,0.05495568598255449,0.4043474235050957,1.0021395513939766,0.04598217122894274,    1.0481217226229194,0.9961202707651059,0.09362941711285563,1.0897496878779613,0.4091882017474136,0.01877519147052979,0.4279633932179434,0.40876592851319526,    0.015903999723131074,0.4246699282363263
1990-02-27,0.325125,0.07916635482185316,3.5984706737205987,0.0,    1.8171200055038874,3.3335772187817523,0.0,0.08194540453591534,0.22612685160068335,    0.20553203756644134,0.5648036470473004,0.6405316088539528,0.04488165124038545,0.5956499576135673,1.7620169759938937,0.04501107175625715,    1.807028047750151,0.7115576277864745,0.13263069489786222,0.8441883226843366,0.7194572421100938,0.018378677385846323,0.7378359194959401,0.7186017885836333,    0.01598210509332909,0.7345838936769624
